交易类型,交易金额,交易工作日,交易渠道
现金宝普取,12027194.67,20160714,企业web版
现金宝普取,40100036.38,20160714,企业web版
现金宝普取,1500000,20160714,企业web版
现金宝快取,1000000,20160714,企业web版
现金宝普取,1500000,20160714,企业web版
现金宝快取,100,20160715,企业web版
现金宝普取,130203375.26,20160715,企业web版
现金宝普取,10067147.61,20160715,企业web版
现金宝普取,20026172.21,20160715,企业web版
现金宝普取,5039286.53,20160715,企业web版
现金宝普取,3050224.19,20160715,企业web版
现金宝普取,3050224.19,20160715,企业web版
现金宝普取,3050224.19,20160715,企业web版
现金宝快取,20000000,20160617,企业web版
现金宝普取,50000000,20160617,企业web版
现金宝普取,200000,20160620,企业web版
现金宝普取,1000000,20160620,企业web版
现金宝普取,1900000,20160621,企业web版
现金宝快取,5000000,20160621,企业web版
现金宝普取,100000000,20160621,企业web版
高端赎回,14727540.5,20160621,企业web版
高端赎回,1000000,20160621,企业web版
现金宝快取,12160000,20160621,企业web版
现金宝普取,2730000,20160621,企业web版
现金宝普取,40000000,20160621,企业web版
现金宝普取,1009404.48,20160622,企业web版
现金宝普取,11.16,20160622,企业web版
现金宝普取,53000,20160623,企业web版
现金宝普取,2725560.33,20160623,企业web版
现金宝普取,1274439.67,20160623,企业web版
现金宝普取,100000,20160623,企业web版
现金宝普取,10.5,20160624,企业web版
现金宝普取,40000000,20160624,企业web版
现金宝普取,40000000,20160624,企业web版
现金宝普取,10267.65,20160627,企业web版
现金宝普取,10.07,20160627,企业web版
现金宝快取,200000,20160627,企业web版
现金宝普取,17000000,20160627,企业web版
现金宝普取,40000,20160628,企业web版
现金宝普取,90000,20160629,企业web版
现金宝普取,4000000,20160629,企业web版
现金宝普取,50000,20160630,企业web版
现金宝普取,2725560.33,20160630,企业web版
现金宝普取,200466527.5,20160701,企业web版
现金宝快取,6000000,20160705,企业web版
现金宝普取,11500000,20160705,企业web版
现金宝普取,247612895.44,20160705,企业web版
现金宝快取,12000,20160706,企业web版
现金宝普取,500000,20160707,企业web版
高端赎回,2000000,20160707,企业web版
现金宝快取,100000,20160708,企业web版
现金宝快取,20000000,20160711,企业web版
现金宝普取,100000000,20160712,企业web版
现金宝普取,11246.21,20160713,企业web版
现金宝普取,300000,20160714,企业web版
现金宝普取,70000,20160714,企业web版
现金宝普取,3000000,20160714,企业web版
现金宝普取,5500000,20160714,企业web版
现金宝普取,400000,20160714,企业web版
现金宝普取,100000,20160715,企业web版
现金宝普取,150000,20160617,企业web版
现金宝普取,35000,20160617,企业web版
现金宝普取,57907.26,20160617,企业web版
现金宝普取,100000,20160620,企业web版
现金宝普取,900000,20160620,企业web版
现金宝普取,20000,20160621,企业web版
现金宝普取,316648509,20160622,企业web版
现金宝普取,200000000,20160622,企业web版
现金宝普取,300000,20160622,企业web版
现金宝普取,900000,20160623,企业web版
现金宝普取,1500,20160623,企业web版
现金宝普取,48579846.53,20160624,企业web版
现金宝普取,6007600.83,20160627,企业web版
现金宝普取,680827.95,20160627,企业web版
现金宝普取,200000,20160627,企业web版
现金宝普取,116148.14,20160627,企业web版
现金宝普取,6000000,20160628,企业web版
现金宝快取,6000000,20160628,企业web版
现金宝普取,10000000,20160629,企业web版
现金宝快取,1500000,20160630,企业web版
现金宝普取,10.02,20160630,企业web版
现金宝快取,20000,20160630,企业web版
现金宝快取,10000000,20160630,企业web版
现金宝普取,40460.8,20160630,企业web版
现金宝快取,0.01,20160704,企业web版
现金宝普取,0.01,20160704,企业web版
现金宝普取,300000,20160705,企业web版
现金宝快取,500000,20160705,企业web版
现金宝普取,30000000,20160705,企业web版
现金宝普取,100000,20160706,企业web版
现金宝普取,250000,20160708,企业web版
现金宝普取,10000000,20160708,企业web版
现金宝普取,20000,20160708,企业web版
现金宝普取,10334.75,20160713,企业web版
现金宝普取,200000,20160714,企业web版
现金宝快取,30000,20160714,企业web版
现金宝普取,800000,20160715,企业web版
现金宝普取,150000,20160715,企业web版
现金宝快取,200000,20160715,企业web版
现金宝普取,3750000,20160715,企业web版
现金宝普取,13183671.48,20160715,企业web版
现金宝快取,100000,20160715,企业web版
现金宝普取,95383.43,20160715,企业web版
现金宝普取,5015522.21,20160715,企业web版
现金宝普取,2029318.09,20160715,企业web版
现金宝普取,131524.91,20160715,企业web版
现金宝普取,43104.12,20160715,企业web版
现金宝普取,20041230.97,20160718,企业web版
现金宝普取,7061388.42,20160718,企业web版
现金宝普取,5105817.13,20160720,企业web版
现金宝普取,25000000,20160720,企业web版
现金宝普取,89217823.2,20160720,企业web版
现金宝普取,20000000,20160727,企业web版
现金宝普取,1000000,20160728,企业web版
现金宝普取,2000000,20160729,企业web版
现金宝普取,20000000,20160801,企业web版
现金宝普取,0.01,20160802,企业web版
现金宝普取,20000000,20160804,企业web版
现金宝快取,300000,20160805,企业web版
现金宝普取,13597.13,20160808,企业web版
现金宝快取,2500000,20160810,企业web版
现金宝普取,200000,20160815,企业web版
现金宝普取,1100000,20160817,企业web版
现金宝普取,1000000,20160822,企业web版
现金宝普取,14000,20160822,企业web版
现金宝普取,10000000,20160823,企业web版
现金宝普取,100000,20160825,企业web版
高端赎回,3032102.78,20160829,企业web版
现金宝普取,310000000,20160830,企业web版
现金宝普取,50003578.95,20160830,企业web版
现金宝快取,10000000,20160901,企业web版
现金宝普取,160000,20160902,企业web版
现金宝快取,17047497.43,20160905,企业web版
现金宝普取,30000000,20160905,企业web版
现金宝普取,3000,20160906,企业web版
现金宝普取,350000,20160907,企业web版
现金宝快取,60000,20160909,企业web版
现金宝普取,1000000,20160912,企业web版
现金宝普取,10.03,20160914,企业web版
现金宝普取,6000000,20160919,企业web版
现金宝普取,1510000,20160919,企业web版
现金宝普取,200000,20160919,企业web版
现金宝快取,60000,20160920,企业web版
现金宝普取,578936.75,20160920,企业web版
现金宝普取,16000000,20160920,企业web版
现金宝快取,500000,20160921,企业web版
现金宝快取,30014645.17,20160921,企业web版
现金宝普取,35038720.62,20160922,企业web版
现金宝快取,168297.51,20160922,企业web版
现金宝普取,10.04,20160927,企业web版
现金宝普取,65794788.67,20160715,企业web版
现金宝普取,5057856.16,20160715,企业web版
现金宝普取,22.07,20160718,企业web版
现金宝普取,705.88,20160718,企业web版
现金宝普取,705.88,20160718,企业web版
现金宝普取,5061389.31,20160718,企业web版
现金宝普取,8964.25,20160718,企业web版
现金宝普取,2202680.37,20160718,企业web版
现金宝普取,7470.2,20160718,企业web版
现金宝普取,85809887.5,20160718,企业web版
现金宝普取,20329716.41,20160718,企业web版
现金宝普取,60026153.82,20160718,企业web版
现金宝普取,119701261.87,20160718,企业web版
现金宝普取,10.07,20160720,企业web版
现金宝普取,100000,20160802,企业web版
现金宝普取,74155363.19,20160802,企业web版
现金宝普取,0.01,20160804,企业web版
现金宝普取,1500000,20160808,企业web版
现金宝快取,20000,20160810,企业web版
现金宝普取,1500000,20160811,企业web版
现金宝普取,10.09,20160815,企业web版
现金宝普取,7500000,20160816,企业web版
现金宝普取,5000000,20160818,企业web版
现金宝普取,70000000,20160824,企业web版
现金宝普取,147.87,20160825,企业web版
高端认购,60000000,20160825,企业web版
高端认购,60000000,20160825,企业web版
现金宝普取,350000,20160829,企业web版
现金宝普取,3000000,20160830,企业web版
现金宝普取,100000,20160831,企业web版
现金宝普取,10000,20160901,企业web版
现金宝普取,5242.8,20160902,企业web版
现金宝普取,10.07,20160908,企业web版
现金宝普取,40000,20160908,企业web版
现金宝普取,6000000,20160913,企业web版
基金认购,50000000,20160914,企业web版
现金宝普取,200000,20160919,企业web版
现金宝快取,106245.43,20160919,企业web版
现金宝普取,10.07,20160919,企业web版
现金宝普取,300000,20160919,企业web版
现金宝普取,210000,20160921,企业web版
现金宝快取,30000,20160921,企业web版
现金宝普取,3050.94,20160718,企业web版
现金宝普取,1160.69,20160718,企业web版
现金宝普取,469.63,20160718,企业web版
现金宝普取,30.44,20160718,企业web版
现金宝普取,3000000,20160718,企业web版
现金宝普取,10.03,20160718,企业web版
现金宝普取,9120442.38,20160719,企业web版
现金宝普取,26854635.51,20160719,企业web版
现金宝普取,36269012.57,20160719,企业web版
现金宝普取,20000000,20160725,企业web版
基金赎回,60031304.52,20160726,企业web版
现金宝普取,10000000,20160802,企业web版
现金宝普取,50000,20160808,企业web版
现金宝普取,2000000,20160812,企业web版
现金宝普取,3000000,20160815,企业web版
现金宝普取,100000,20160815,企业web版
现金宝快取,10000000,20160817,企业web版
现金宝普取,600000,20160818,企业web版
现金宝普取,600000,20160822,企业web版
现金宝普取,2004624.02,20160822,企业web版
现金宝普取,40000000,20160822,企业web版
现金宝快取,100000,20160905,企业web版
现金宝普取,24067055.21,20160905,企业web版
高端赎回,16359223.2,20160906,企业web版
现金宝普取,101330305.51,20160906,企业web版
现金宝快取,6958,20160909,企业web版
高端赎回,100,20160909,企业web版
现金宝普取,10.19,20160912,企业web版
现金宝普取,16000000,20160912,企业web版
高端赎回,50000000,20160913,企业web版
现金宝快取,100000,20160913,企业web版
现金宝普取,830000,20160913,企业web版
现金宝普取,500000,20160913,企业web版
现金宝普取,10000000,20160914,企业web版
现金宝普取,1000000,20160919,企业web版
现金宝普取,30000000,20160919,企业web版
现金宝普取,200176882.51,20160919,企业web版
现金宝普取,533.82,20160920,企业web版
现金宝普取,2000000,20160920,企业web版
现金宝普取,9744.43,20160920,企业web版
现金宝普取,4997.86,20160920,企业web版
高端赎回,40630691.95,20160920,企业web版
现金宝普取,66000,20160922,企业web版
现金宝普取,10.03,20160923,企业web版
现金宝快取,2000000,20160927,企业web版
现金宝快取,6000000,20160928,企业web版
现金宝普取,1502224.01,20160715,企业web版
现金宝快取,3000000,20160715,企业web版
现金宝普取,10.32,20160715,企业web版
现金宝普取,1166.19,20160718,企业web版
现金宝普取,4523663.88,20160718,企业web版
现金宝普取,4523663.88,20160718,企业web版
现金宝普取,3027054.77,20160718,企业web版
现金宝普取,13955.97,20160718,企业web版
现金宝普取,10756.72,20160718,企业web版
现金宝普取,104714873.61,20160720,企业web版
现金宝普取,20547047.34,20160720,企业web版
现金宝普取,5000000,20160720,企业web版
现金宝快取,3000000,20160720,企业web版
现金宝普取,1650000,20160725,企业web版
现金宝普取,1000000,20160726,企业web版
现金宝普取,100000,20160728,企业web版
现金宝普取,100000,20160728,企业web版
现金宝普取,100000,20160729,企业web版
